sentence	mood_roberta	prob_roberta	mood_word	prob_word
'Is that all?'	neutral	[0.874061   0.05850114 0.02744469 0.00661716 0.00902862 0.0243475 ]	neutral	[0. 0. 0. 0. 0. 0.]
said Alice, swallowing down her anger as well as she could.	neutral	[0.45118222 0.02600864 0.17955065 0.06256574 0.15148276 0.12921005]	angry	[0.         0.15846583 0.16429608 0.1583795  0.16133433 0.19705072]
'No,' said the Caterpillar.	neutral	[0.81072444 0.04886806 0.02055833 0.0065626  0.00887976 0.10440679]	neutral	[0. 0. 0. 0. 0. 0.]
Alice thought she might as well wait, as she had nothing else to do, and perhaps after all it might tell her something worth hearing.	neutral	[0.8928008  0.03623264 0.02980109 0.01458421 0.00926687 0.01731444]	surprised	[0.         0.17208476 0.17432587 0.16598656 0.17039709 0.17060648]
For some minutes it puffed away without speaking, but at last it unfolded its arms, took the hookah out of its mouth again, and said, 'So you think you're changed, do you?'	neutral	[0.6174912  0.13680317 0.1241306  0.01870062 0.04734383 0.05553058]	scary	[0.         0.15983709 0.16328154 0.1635139  0.17809434 0.17350925]
'I'm afraid I am, sir,' said Alice; 'I can't remember things as I used--and I don't keep the same size for ten minutes together!'	neutral	[0.8166131  0.0361908  0.06024664 0.01350481 0.04114184 0.03230283]	happy	[0.         0.18376683 0.1675671  0.16966959 0.16597334 0.16937966]
'Can't remember WHAT things?'	neutral	[0.8301021  0.04220856 0.04607989 0.01676621 0.03995399 0.02488929]	neutral	[0. 0. 0. 0. 0. 0.]
said the Caterpillar.	neutral	[0.57337415 0.06056113 0.09533183 0.01905332 0.0398446  0.21183495]	neutral	[0. 0. 0. 0. 0. 0.]
"'Well, I've tried to say ""HOW DOTH THE LITTLE BUSY BEE,"" but it all came different!'"	neutral	[0.74157757 0.15397555 0.03333604 0.00783367 0.00778682 0.05549039]	sad	[0.         0.16827458 0.16889136 0.17181014 0.16688692 0.16911838]
Alice replied in a very melancholy voice.	neutral	[0.80620205 0.01463226 0.00872694 0.08601349 0.00356371 0.08086152]	sad	[0.         0.16472683 0.14597441 0.21123554 0.17065643 0.16246517]
"'Repeat, ""YOU ARE OLD, FATHER WILLIAM,""' said the Caterpillar."	neutral	[0.8484118  0.04127351 0.02406814 0.01177678 0.00795712 0.06651273]	sad	[0.         0.16903783 0.15775068 0.18525422 0.16500785 0.1782715 ]
Alice folded her hands, and began:--  'You are old, Father William,' the young man said, 'And your hair has become very white; And yet you incessantly stand on your head-- Do you think, at your age, it is right?'	neutral	[0.65667194 0.08867998 0.03557425 0.07577339 0.01999584 0.1233046 ]	angry	[0.         0.16868065 0.15646348 0.17683319 0.1705348  0.17877432]
'In my youth,' Father William replied to his son, 'I feared it might injure the brain; But, now that I'm perfectly sure I have none, Why, I do it again and again.'	neutral	[0.7551539  0.07605333 0.06830423 0.02579333 0.02374221 0.05095297]	angry	[0.         0.16330829 0.16549935 0.17196083 0.17165612 0.17863334]
'You are old,' said the youth, 'as I mentioned before, And have grown most uncommonly fat; Yet you turned a back-somersault in at the door-- Pray, what is the reason of that?'	neutral	[0.65694827 0.09591189 0.08135182 0.0498048  0.03789581 0.07808739]	sad	[0.         0.17453833 0.15578802 0.18149843 0.16263872 0.17366803]
'In my youth,' said the sage, as he shook his grey locks, 'I kept all my limbs very supple By the use of this ointment--one shilling the box-- Allow me to sell you a couple?'	neutral	[0.8956269  0.02270171 0.02191245 0.00284748 0.00524591 0.05166555]	sad	[0.         0.16361286 0.15836982 0.17676797 0.1653344  0.16828206]
'You are old,' said the youth, 'and your jaws are too weak For anything tougher than suet; Yet you finished the goose, with the bones and the beak-- Pray how did you manage to do it?'	neutral	[0.49973825 0.04940061 0.05367589 0.23960447 0.11694819 0.0406325 ]	sad	[0.         0.17040527 0.16088071 0.17538504 0.16940904 0.16740864]
'In my youth,' said his father, 'I took to the law, And argued each case with my wife; And the muscular strength, which it gave to my jaw, Has lasted the rest of my life.'	neutral	"[5.9382522e-01 4.0144220e-01 4.0690391e-04 4.2921198e-03 1.6479224e-05
 1.7112425e-05]"	sad	[0.         0.17091955 0.1596926  0.17894024 0.16864973 0.16416238]
'You are old,' said the youth, 'one would hardly suppose That your eye was as steady as ever; Yet you balanced an eel on the end of your nose-- What made you so awfully clever?'	neutral	[0.6378058  0.06809415 0.05572014 0.03681045 0.03471316 0.16685627]	scary	[0.         0.16855549 0.16164368 0.16703899 0.17043411 0.16895686]
'I have answered three questions, and that is enough,' Said his father; 'don't give yourself airs!	neutral	[0.5935186  0.03251944 0.0410178  0.06883081 0.03820533 0.22590804]	sad	[0.         0.16534551 0.15685738 0.18472314 0.17263317 0.17273091]
Do you think I can listen all day to such stuff?	neutral	[0.94381875 0.01058029 0.01220843 0.00241119 0.00434503 0.0266363 ]	neutral	[0. 0. 0. 0. 0. 0.]
Be off, or I'll kick you down stairs!'	neutral	[0.7192077  0.00430749 0.08609698 0.00128538 0.03481183 0.15429057]	surprised	[0.         0.16575851 0.1701723  0.15910197 0.17001327 0.16423408]
'That is not said right,' said the Caterpillar.	neutral	[0.88840294 0.01489182 0.01189064 0.00177844 0.001451   0.0815851 ]	neutral	[0. 0. 0. 0. 0. 0.]
'Not QUITE right, I'm afraid,' said Alice, timidly; 'some of the words have got altered.'	neutral	[0.8016852  0.1166391  0.03554628 0.01037482 0.00805972 0.0276948 ]	angry	[0.         0.16939725 0.1689972  0.16881197 0.16804297 0.18404565]
'It is wrong from beginning to end,' said the Caterpillar decidedly, and there was silence for some minutes.	neutral	[0.4889206  0.02396109 0.05574811 0.00721801 0.01837934 0.40577284]	sad	[0.         0.15739221 0.15476063 0.19173388 0.15951134 0.17148886]
The Caterpillar was the first to speak.	neutral	"[9.7874808e-01 7.9141855e-03 6.2082796e-03 3.6394977e-04 1.9060186e-03
 4.8594135e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
'What size do you want to be?'	neutral	"[9.6148384e-01 2.5051316e-02 5.8303317e-03 3.7712781e-03 7.9606898e-04
 3.0671633e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
it asked.	neutral	[0.851973   0.04225197 0.02789066 0.00301465 0.0080781  0.06679166]	neutral	[0. 0. 0. 0. 0. 0.]
'Oh, I'm not particular as to size,' Alice hastily replied; 'only one doesn't like changing so often, you know.'	neutral	[0.8512392  0.11268314 0.01420339 0.00343623 0.00116299 0.01727512]	scary	[0.         0.1767076  0.16446669 0.1745861  0.19195565 0.15195123]
'I DON'T know,' said the Caterpillar.	neutral	[0.8028973  0.04804182 0.03671601 0.01599957 0.02785288 0.06849243]	neutral	[0. 0. 0. 0. 0. 0.]
Alice said nothing: she had never been so much contradicted in her life before, and she felt that she was losing her temper.	angry	[0.09083769 0.00503401 0.02252126 0.02577733 0.00617774 0.849652  ]	angry	[0.         0.16816855 0.15759851 0.17457031 0.17495646 0.17514881]
'Are you content now?'	neutral	"[9.7189528e-01 1.9338345e-02 3.0932189e-03 2.1390843e-03 3.8380810e-04
 3.1502668e-03]"	happy	[0.         0.17704323 0.16061791 0.15932098 0.1625926  0.16399429]
said the Caterpillar.	neutral	[0.5708023  0.02180824 0.0641344  0.11790725 0.20086874 0.02447912]	neutral	[0. 0. 0. 0. 0. 0.]
'Well, I should like to be a LITTLE larger, sir, if you wouldn't mind,' said Alice: 'three inches is such a wretched height to be.'	neutral	[0.6665584  0.01082857 0.00763822 0.1909701  0.01315687 0.11084782]	scary	[0.         0.17281205 0.16049219 0.17488281 0.17548372 0.16484829]
'It is a very good height indeed!'	neutral	[0.79637265 0.09478308 0.06803802 0.00516038 0.01180323 0.02384263]	happy	[0.         0.20582319 0.15247963 0.17392504 0.18464325 0.1435245 ]
said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).	neutral	[0.8289711  0.00661102 0.04122758 0.00106584 0.00704434 0.11508017]	happy	[0.         0.17138884 0.15680446 0.1638299  0.16411556 0.16406046]
'But I'm not used to it!'	happy	[0.41421157 0.43675035 0.09215174 0.01091267 0.00649548 0.03947816]	neutral	[0. 0. 0. 0. 0. 0.]
pleaded poor Alice in a piteous tone.	angry	[0.39204246 0.00428638 0.0044542  0.01932439 0.00072196 0.5791706 ]	neutral	[0. 0. 0. 0. 0. 0.]
And she thought of herself, 'I wish the creatures wouldn't be so easily offended!'	happy	[0.09483809 0.7438949  0.09594563 0.03821731 0.01565786 0.01144628]	surprised	[0.         0.16787756 0.19034604 0.1622377  0.1680873  0.17865736]
'You'll get used to it in time,' said the Caterpillar; and it put the hookah into its mouth and began smoking again.	neutral	[0.5750973  0.08767758 0.11094294 0.03996516 0.07743695 0.10887997]	scary	[0.         0.1709549  0.16416096 0.16663852 0.17494334 0.16631768]
This time Alice waited patiently until it chose to speak again.	neutral	[0.92020226 0.01584849 0.00692294 0.00203153 0.00287891 0.05211587]	happy	[0.         0.18260267 0.16482544 0.16959681 0.17161934 0.15921199]
In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself.	neutral	[0.8638356  0.02253952 0.04861147 0.00291893 0.01708478 0.04500977]	scary	[0.         0.15983709 0.16328154 0.1635139  0.17809434 0.17350925]
Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, 'One side will make you grow taller, and the other side will make you grow shorter.'	neutral	[0.66586375 0.01460001 0.0749569  0.0183422  0.08790809 0.13832904]	surprised	[0.         0.16842136 0.17094551 0.16448361 0.16941609 0.1598828 ]
'One side of WHAT?	neutral	"[9.3651623e-01 4.6721909e-02 5.7235607e-03 4.3867161e-03 7.6754228e-04
 5.8840471e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
The other side of WHAT?'	neutral	[0.4801345  0.3764077  0.08890963 0.03073225 0.01141614 0.01239976]	neutral	[0. 0. 0. 0. 0. 0.]
thought Alice to herself.	neutral	[0.5889605  0.02655515 0.14464168 0.01095406 0.1248523  0.10403636]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
'Of the mushroom,' said the Caterpillar, just as if she had asked it aloud; and in another moment it was out of sight.	neutral	[0.56399405 0.06596877 0.19493245 0.01398007 0.07649117 0.08463351]	neutral	[0. 0. 0. 0. 0. 0.]
Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question.	neutral	[0.9432906  0.01988397 0.02779409 0.00143059 0.00627952 0.00132118]	scary	[0.         0.16877433 0.16736891 0.17084709 0.17578906 0.15733112]
However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.	neutral	[0.7388268  0.02231912 0.10638171 0.02572265 0.09438822 0.01236146]	angry	[0.         0.16176351 0.1709369  0.165702   0.16756336 0.17990614]
'And now which is which?'	neutral	[0.9162     0.04943622 0.02452274 0.00260174 0.00501739 0.00222185]	neutral	[0. 0. 0. 0. 0. 0.]
she said to herself, and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!	angry	[0.20807406 0.02412868 0.21698925 0.05164739 0.21198511 0.28717548]	angry	[0.         0.15077713 0.14846708 0.16334964 0.18871339 0.20030157]
She was a good deal frightened by this very sudden change, but she felt that there was no time to be lost, as she was shrinking rapidly; so she set to work at once to eat some of the other bit.	surprised	[0.15007833 0.08598528 0.26928064 0.10607301 0.25841737 0.13016531]	scary	[0.         0.17339125 0.1681712  0.17019236 0.17382972 0.16765591]
Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.	neutral	[0.5457666  0.04614667 0.133014   0.08284306 0.15057139 0.04165829]	scary	[0.         0.15983709 0.16328154 0.1635139  0.17809434 0.17350925]
*    *    *    *    *    *    *  *    *    *    *    *    *  *    *    *    *    *    *    *  'Come, my head's free at last!'	happy	"[4.06791121e-02 9.48725462e-01 1.04367724e-02 1.02443635e-04
 4.21732911e-05 1.39820932e-05]"	happy	[0.         0.17971951 0.1547165  0.15568836 0.17184985 0.16225089]
said Alice in a tone of delight, which changed into alarm in another moment, when she found that her shoulders were nowhere to be found: all she could see, when she looked down, was an immense length of neck, which seemed to rise like a stalk out of a sea of green leaves that lay far below her.	neutral	[0.5183086  0.02998187 0.2462902  0.03269652 0.1458929  0.0268299 ]	scary	[0.         0.16679724 0.17042966 0.16329073 0.17327518 0.16416801]
'What CAN all that green stuff be?'	neutral	"[8.5216886e-01 3.4207087e-02 7.2769523e-02 6.8566116e-04 1.3343765e-02
 2.6825069e-02]"	happy	[0.         0.17270608 0.157633   0.15888477 0.16733457 0.16159136]
said Alice.	neutral	[0.857174   0.04742017 0.02091331 0.01154725 0.012658   0.05028722]	neutral	[0. 0. 0. 0. 0. 0.]
'And where HAVE my shoulders got to?	neutral	[0.90804315 0.06726629 0.01556537 0.00523701 0.00195463 0.00193353]	neutral	[0. 0. 0. 0. 0. 0.]
And oh, my poor hands, how is it I can't see you?'	neutral	[0.30058786 0.2113881  0.18176737 0.08601089 0.14819919 0.07204662]	neutral	[0. 0. 0. 0. 0. 0.]
She was moving them about as she spoke, but no result seemed to follow, except a little shaking among the distant green leaves.	neutral	[0.72887003 0.06033015 0.06099079 0.07311606 0.04959192 0.02710107]	surprised	[0.         0.16742152 0.17075273 0.1649118  0.16917233 0.16358904]
As there seemed to be no chance of getting her hands up to her head, she tried to get her head down to them, and was delighted to find that her neck would bend about easily in any direction, like a serpent.	neutral	[0.63462204 0.03515965 0.24782272 0.00303449 0.0604087  0.01895233]	happy	[0.         0.18240007 0.17372651 0.16559555 0.1702945  0.15864055]
She had just succeeded in curving it down into a graceful zigzag, and was going to dive in among the leaves, which she found to be nothing but the tops of the trees under which she had been wandering, when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face, and was beating her violently with its wings.	scary	[0.18257038 0.01988423 0.23400451 0.04639485 0.48075736 0.03638869]	angry	[0.         0.16418974 0.16981675 0.16189331 0.16929098 0.17221708]
'Serpent!'	neutral	[0.6860536  0.17468283 0.10564031 0.00250686 0.00745381 0.02366265]	scary	[0.         0.15320825 0.15890934 0.16570319 0.19224051 0.1776365 ]
screamed the Pigeon.	neutral	[0.6692969  0.02864602 0.07224795 0.05210086 0.09723815 0.08047007]	neutral	[0. 0. 0. 0. 0. 0.]
'I'm NOT a serpent!'	neutral	[0.65416104 0.02752263 0.12511718 0.02522718 0.09639496 0.071577  ]	scary	[0.         0.15320825 0.15890934 0.16570319 0.19224051 0.1776365 ]
said Alice indignantly.	neutral	[0.61204416 0.0132038  0.03676006 0.0873225  0.03969286 0.21097665]	neutral	[0. 0. 0. 0. 0. 0.]
'Let me alone!'	neutral	[0.40069985 0.06201044 0.24036327 0.01437086 0.07301418 0.20954144]	happy	[0.         0.16924766 0.16381324 0.16760407 0.16620765 0.16591534]
'Serpent, I say again!'	neutral	[0.39214432 0.11342306 0.2359936  0.01354392 0.04526688 0.19962817]	scary	[0.         0.15320825 0.15890934 0.16570319 0.19224051 0.1776365 ]
repeated the Pigeon, but in a more subdued tone, and added with a kind of sob, 'I've tried every way, and nothing seems to suit them!'	scary	[0.17011619 0.0506032  0.16296066 0.1806434  0.2714857  0.16419092]	sad	[0.         0.16602855 0.1602267  0.18175593 0.17930207 0.16830196]
'I haven't the least idea what you're talking about,' said Alice.	neutral	"[9.4309515e-01 5.7866336e-03 1.1870673e-02 1.1930004e-04 7.1391291e-03
 3.1989112e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
'I've tried the roots of trees, and I've tried banks, and I've tried hedges,' the Pigeon went on, without attending to her; 'but those serpents!	neutral	[0.48583198 0.2813175  0.09526806 0.026649   0.0434224  0.06751105]	angry	[0.         0.16552448 0.16466565 0.16860293 0.16631827 0.16949959]
There's no pleasing them!'	neutral	[0.7021806  0.0326075  0.05781855 0.00616275 0.03653333 0.16469721]	happy	[0.         0.19675402 0.17136441 0.1733643  0.16398533 0.14781091]
Alice was more and more puzzled, but she thought there was no use in saying anything more till the Pigeon had finished.	neutral	[0.59029067 0.0245277  0.10464511 0.06204116 0.12239225 0.09610309]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
'As if it wasn't trouble enough hatching the eggs,' said the Pigeon; 'but I must be on the look-out for serpents night and day!	neutral	[0.6412414  0.12943357 0.14108235 0.00354816 0.01822307 0.06647147]	neutral	[0. 0. 0. 0. 0. 0.]
