sentence	mood_roberta	prob_roberta	mood_word	prob_word
He followed her in the wings.	neutral	[0.72248197 0.20111549 0.03955014 0.02103267 0.00499728 0.01082248]	neutral	[0. 0. 0. 0. 0. 0.]
He waited for her behind a Jacob's ladder.	neutral	"[9.8865020e-01 1.0658700e-03 2.0994104e-03 4.8212721e-03 3.2929836e-03
 7.0299415e-05]"	neutral	[0. 0. 0. 0. 0. 0.]
He tried to attract her attention.	neutral	[0.72903717 0.07346969 0.05433287 0.02367847 0.03206012 0.08742169]	neutral	[0. 0. 0. 0. 0. 0.]
More than once, he walked after her to the door of her box, but she did not see him.	neutral	[0.8476863  0.01381535 0.01942219 0.04176951 0.07470119 0.0026055 ]	neutral	[0. 0. 0. 0. 0. 0.]
She seemed, for that matter, to see nobody.	neutral	[0.8244943  0.06029914 0.0312851  0.02206871 0.01535089 0.04650189]	sad	[0.         0.17171427 0.17512271 0.1803969  0.16179366 0.15613394]
She was all indifference.	neutral	[0.6888806  0.05351344 0.03189883 0.0073293  0.01297004 0.20540775]	angry	[0.         0.15536567 0.16359693 0.18427487 0.15242902 0.18488345]
Raoul suffered, for she was very beautiful and he was shy and dared not confess his love, even to himself.	sad	"[8.7952860e-02 7.5704932e-02 3.5645850e-03 8.1196582e-01 2.0353606e-02
 4.5820558e-04]"	sad	[0.         0.17618419 0.16442957 0.18032612 0.1728355  0.16299063]
And then came the lightning-flash of the gala performance: the heavens torn asunder and an angel's voice heard upon earth for the delight of mankind and the utter capture of his heart.	happy	[0.07618459 0.778699   0.11886843 0.01275967 0.00737228 0.00611607]	sad	[0.         0.16846957 0.16414866 0.17253214 0.1656669  0.1717006 ]
"And then ... and then there was that man's voice behind the door--""You must love me!"""	scary	[0.13231517 0.04102425 0.2983337  0.07403744 0.35601932 0.09827004]	sad	[0.         0.18723391 0.16201524 0.18728699 0.16635208 0.16427527]
--and no one in the room...  Why did she laugh when he reminded her of the incident of the scarf?	neutral	[0.5562107  0.04969968 0.20612653 0.02066102 0.11961088 0.04769125]	angry	[0.         0.16877621 0.16251842 0.17474534 0.17410844 0.18381655]
Why did she not recognize him?	neutral	[0.754715   0.01995161 0.07777937 0.0130371  0.03553409 0.09898269]	neutral	[0. 0. 0. 0. 0. 0.]
And why had she written to him?	neutral	[0.7166413  0.02465427 0.07450668 0.03525888 0.0872352  0.06170369]	neutral	[0. 0. 0. 0. 0. 0.]
...  Perros was reached at last.	happy	[0.40580258 0.55858064 0.01223892 0.0192656  0.00062193 0.00349036]	neutral	[0. 0. 0. 0. 0. 0.]
Raoul walked into the smoky sitting-room of the Setting Sun and at once saw Christine standing before him, smiling and showing no astonishment.	happy	[0.21949552 0.36335817 0.14680696 0.15009911 0.06751335 0.05272685]	surprised	[0.         0.17326961 0.17375697 0.16860485 0.16645544 0.17130075]
"""So you have come,"" she said."	neutral	[0.73776144 0.02105866 0.02865817 0.01221967 0.01443866 0.18586333]	neutral	[0. 0. 0. 0. 0. 0.]
"""I felt that I should find you here, when I came back from mass."	neutral	[0.69661963 0.1545692  0.05538908 0.05879179 0.01812993 0.01650045]	neutral	[0. 0. 0. 0. 0. 0.]
"Some one told me so, at the church."""	neutral	[0.7347711  0.16556263 0.04088847 0.01791276 0.00845159 0.03241337]	sad	[0.         0.16218061 0.16891444 0.17851424 0.165582   0.17557577]
"""Who?"""	neutral	[0.7733931  0.06486261 0.07212982 0.02763598 0.04480451 0.01717404]	neutral	[0. 0. 0. 0. 0. 0.]
asked Raoul, taking her little hand in his.	neutral	[0.85542125 0.03484695 0.00924588 0.08698323 0.00784906 0.00565358]	neutral	[0. 0. 0. 0. 0. 0.]
"""Why, my poor father, who is dead."""	sad	[0.20907106 0.02896516 0.04724672 0.30620438 0.14016517 0.26834756]	sad	[0.         0.16903783 0.15775068 0.18525422 0.16500785 0.1782715 ]
"There was a silence; and then Raoul asked:  ""Did your father tell you that I love you, Christine, and that I can not live without you?"""	happy	[0.18703762 0.39614835 0.10443031 0.17304263 0.07052891 0.06881213]	sad	[0.         0.17331735 0.15749979 0.18553749 0.16467003 0.16885116]
Christine blushed to the eyes and turned away her head.	sad	[0.17719097 0.02993129 0.04786947 0.4116907  0.2858833  0.0474343 ]	neutral	[0. 0. 0. 0. 0. 0.]
"In a trembling voice, she said:  ""Me?"	neutral	[0.71889216 0.04409705 0.06003986 0.08551137 0.04824698 0.04321261]	angry	[0.         0.15503041 0.16232497 0.17640876 0.18481056 0.18716487]
"You are dreaming, my friend!"""	surprised	[0.18880163 0.08215774 0.29757002 0.05259515 0.2170798  0.16179566]	sad	[0.         0.17349377 0.15702033 0.18812638 0.16870066 0.16737474]
And she burst out laughing, to put herself in countenance.	neutral	[0.25911587 0.15811092 0.12364212 0.20889786 0.10790014 0.14233306]	angry	[0.         0.17019857 0.16816862 0.17216512 0.17225002 0.17487375]
"""Don't laugh, Christine; I am quite serious,"" Raoul answered."	neutral	[0.70255136 0.03192811 0.02526689 0.02986651 0.01818092 0.19220619]	scary	[0.         0.17966391 0.16090156 0.17074661 0.18085465 0.17887153]
"And she replied gravely:  ""I did not make you come to tell me such things as that."""	sad	[0.23820986 0.0812126  0.04420926 0.3763335  0.06538597 0.19464882]	neutral	[0. 0. 0. 0. 0. 0.]
"""You 'made me come,' Christine; you knew that your letter would not leave me indignant and that I should hasten to Perros."	angry	[0.25282264 0.01781954 0.050034   0.12872818 0.07103018 0.47956547]	angry	[0.         0.16139019 0.16770688 0.17190694 0.15295161 0.20011264]
"How can you have thought that, if you did not think I loved you?"""	angry	[0.16352203 0.03654924 0.14870003 0.11248275 0.08789261 0.4508533 ]	happy	[0.         0.17889747 0.17453518 0.17822187 0.17595745 0.15658318]
"""I thought you would remember our games here, as children, in which my father so often joined."	neutral	[0.7092536  0.17526235 0.00821077 0.082385   0.00255683 0.02233144]	scary	[0.         0.17113761 0.17076174 0.17300707 0.17527071 0.16838949]
I really don't know what I thought...  Perhaps I was wrong to write to you ...	neutral	[0.65224546 0.14027423 0.05250544 0.0688563  0.03116304 0.05495546]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
"This anniversary and your sudden appearance in my room at the Opera, the other evening, reminded me of the time long past and made me write to you as the little girl that I then was...""  There was something in Christine's attitude that seemed to Raoul not natural."	neutral	[0.4504173  0.11910478 0.10418651 0.13877685 0.11347482 0.07403973]	sad	[0.         0.17348208 0.16538518 0.17356043 0.17187371 0.16389824]
He did not feel any hostility in her; far from it: the distressed affection shining in her eyes told him that.	sad	[0.11052349 0.08553233 0.07268442 0.3431175  0.10038785 0.28775436]	sad	[0.         0.16724934 0.16313163 0.17925953 0.16288609 0.17853154]
But why was this affection distressed?	neutral	[0.60463816 0.29357424 0.02489347 0.06014816 0.00444183 0.01230411]	angry	[0.         0.16848239 0.16562431 0.18014202 0.15899517 0.18348205]
That was what he wished to know and what was irritating him.	neutral	[0.56115395 0.06373803 0.12471273 0.04001351 0.11069166 0.09969014]	scary	[0.         0.1624257  0.15921686 0.16961925 0.18575584 0.17849454]
"""When you saw me in your dressing-room, was that the first time you noticed me, Christine?"""	neutral	[0.76974875 0.01006237 0.02529139 0.00338634 0.01604806 0.17546308]	happy	[0.         0.18260267 0.16482544 0.16959681 0.17161934 0.15921199]
She was incapable of lying.	neutral	[0.8162675  0.01328702 0.04369956 0.00736826 0.02728186 0.09209576]	angry	[0.         0.15885425 0.16865195 0.17488815 0.16742066 0.17769376]
"""No,"" she said, ""I had seen you several times in your brother's box."	neutral	[0.66981673 0.03350035 0.10328083 0.02018118 0.03404091 0.13918002]	neutral	[0. 0. 0. 0. 0. 0.]
"And also on the stage."""	neutral	[0.65205646 0.27393788 0.02580428 0.0257951  0.00539642 0.01700986]	neutral	[0. 0. 0. 0. 0. 0.]
"""I thought so!"""	neutral	[0.5699165  0.1919145  0.08670681 0.05710071 0.03655816 0.05780324]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
said Raoul, compressing his lips.	neutral	[0.67074084 0.07708838 0.05016323 0.03430539 0.0303454  0.13735673]	neutral	[0. 0. 0. 0. 0. 0.]
"""But then why, when you saw me in your room, at your feet, reminding you that I had rescued your scarf from the sea, why did you answer as though you did not know me and also why did you laugh?"""	neutral	[0.311041   0.06071172 0.22449231 0.06701756 0.18408391 0.15265357]	scary	[0.         0.17966391 0.16090156 0.17074661 0.18085465 0.17887153]
The tone of these questions was so rough that Christine stared at Raoul without replying.	angry	[0.3167008  0.00564253 0.0259521  0.01612742 0.00744186 0.62813526]	neutral	[0. 0. 0. 0. 0. 0.]
The young man himself was aghast at the sudden quarrel which he had dared to raise at the very moment when he had resolved to speak words of gentleness, love and submission to Christine.	sad	[0.09196751 0.07963572 0.1221925  0.39703006 0.16449095 0.14468323]	angry	[0.         0.16884398 0.16918756 0.17199796 0.16544517 0.18189842]
A husband, a lover with all rights, would talk no differently to a wife, a mistress who had offended him.	angry	[0.25576666 0.00714078 0.03130084 0.0128115  0.0105572  0.682423  ]	angry	[0.         0.16854826 0.17039927 0.17243725 0.16247693 0.18092265]
But he had gone too far and saw no other way out of the ridiculous position than to behave odiously.	angry	[0.24701382 0.01758968 0.07556238 0.01936264 0.02201588 0.6184556 ]	scary	[0.         0.17010157 0.16464535 0.17779118 0.18482946 0.16226196]
"""You don't answer!"""	neutral	[0.34829065 0.06536446 0.1142029  0.1351393  0.13516638 0.20183635]	neutral	[0. 0. 0. 0. 0. 0.]
he said angrily and unhappily.	angry	[0.3084291  0.03236878 0.08576635 0.09683057 0.06921026 0.4073949 ]	neutral	[0. 0. 0. 0. 0. 0.]
"""Well, I will answer for you."	neutral	[0.8758428  0.08717119 0.01045533 0.00215516 0.00201624 0.02235923]	neutral	[0. 0. 0. 0. 0. 0.]
"It was because there was some one in the room who was in your way, Christine, some one that you did not wish to know that you could be interested in any one else!"""	neutral	[0.44889554 0.0294823  0.16303438 0.03174064 0.16774796 0.15909924]	surprised	[0.         0.18579465 0.19144632 0.15412105 0.1548629  0.16122046]
"""If any one was in my way, my friend,"" Christine broke in coldly, ""if any one was in my way, that evening, it was yourself, since I told you to leave the room!"""	angry	[0.1509723  0.01879184 0.12143327 0.09585599 0.12436011 0.48858643]	sad	[0.         0.16763481 0.16304253 0.17823649 0.16631838 0.17410933]
"""Yes, so that you might remain with the other!"""	neutral	[0.6549508  0.04793528 0.11320712 0.01748788 0.06363767 0.10278127]	neutral	[0. 0. 0. 0. 0. 0.]
"""What are you saying, monsieur?"""	neutral	[0.54807204 0.09053031 0.15545966 0.00987405 0.02479501 0.17126888]	neutral	[0. 0. 0. 0. 0. 0.]
asked the girl excitedly.	neutral	[0.6790554  0.07040919 0.09617906 0.02290841 0.05488115 0.07656681]	neutral	[0. 0. 0. 0. 0. 0.]
"""And to what other do you refer?"""	neutral	[0.8501002  0.05772538 0.03825593 0.01074475 0.00944734 0.03372641]	neutral	[0. 0. 0. 0. 0. 0.]
"""To the man to whom you said, 'I sing only for you!"	neutral	[0.40460497 0.26811647 0.07371609 0.12920605 0.04552987 0.07882655]	sad	[0.         0.17629925 0.16598382 0.18110603 0.16611854 0.17375138]
"... to-night I gave you my soul and I am dead!'"""	sad	[0.2241205  0.21474564 0.02601892 0.45501888 0.06032035 0.01977573]	sad	[0.         0.16226267 0.14892354 0.19361009 0.16843176 0.16913998]
Christine seized Raoul's arm and clutched it with a strength which no one would have suspected in so frail a creature.	sad	[0.27276677 0.01332739 0.00664874 0.59047043 0.11210639 0.00468027]	scary	[0.         0.1582362  0.16882574 0.16229204 0.17898144 0.16718525]
"""Then you were listening behind the door?"""	neutral	[0.8575877  0.0142321  0.02624022 0.01186758 0.05126693 0.03880551]	neutral	[0. 0. 0. 0. 0. 0.]
"""Yes, because I love you everything ... And I heard everything ...""  ""You heard what?"""	happy	[0.33063272 0.5054385  0.06904186 0.05620113 0.01854389 0.0201419 ]	sad	[0.         0.18723391 0.16201524 0.18728699 0.16635208 0.16427527]
And the young girl, becoming strangely calm, released Raoul's arm.	neutral	[0.37872258 0.2654887  0.19393    0.05693176 0.05574733 0.04917962]	angry	[0.         0.17188465 0.15655254 0.16653966 0.17432829 0.18049625]
"""He said to you, 'Christine, you must love me!'"""	neutral	[0.3308552  0.19824101 0.0633094  0.2723799  0.0966773  0.03853716]	sad	[0.         0.18723391 0.16201524 0.18728699 0.16635208 0.16427527]
At these words, a deathly pallor spread over Christine's face, dark rings formed round her eyes, she staggered and seemed on the point of swooning.	scary	[0.07574487 0.07694135 0.14527479 0.23273972 0.2766783  0.19262096]	scary	[0.         0.16036678 0.14915024 0.17875935 0.18022483 0.17104125]
"Raoul darted forward, with arms outstretched, but Christine had overcome her passing faintness and said, in a low voice:  ""Go on!"	scary	[0.16236883 0.05518184 0.26369575 0.10367187 0.2964675  0.11861419]	surprised	[0.         0.16916144 0.1745234  0.16270586 0.17246795 0.16079116]
Go on!	neutral	[0.58056635 0.04182712 0.15243988 0.02207968 0.0715896  0.13149732]	neutral	[0. 0. 0. 0. 0. 0.]
"Tell me all you heard!"""	neutral	[0.63237774 0.05302873 0.1669797  0.00590709 0.07128312 0.07042358]	neutral	[0. 0. 0. 0. 0. 0.]
"At an utter loss to understand, Raoul answered:  ""I heard him reply, when you said you had given him your soul, 'Your soul is a beautiful thing, child, and I thank you."	happy	[0.31213227 0.514643   0.04288687 0.1024438  0.01181111 0.01608293]	sad	[0.         0.16639449 0.15107517 0.18848601 0.17424803 0.1620281 ]
No emperor ever received so fair a gift.	neutral	"[7.5527513e-01 2.2663876e-01 8.5299667e-03 6.9704591e-03 4.6127776e-04
 2.1244115e-03]"	happy	[0.         0.17959613 0.1673661  0.17433468 0.16575857 0.15974625]
"The angels wept tonight.'"""	neutral	[0.55933124 0.405066   0.00623523 0.0265473  0.00119923 0.00162095]	neutral	[0. 0. 0. 0. 0. 0.]
Christine carried her hand to her heart, a prey to indescribable emotion.	sad	"[1.6372676e-01 1.5828649e-03 9.5128355e-04 7.5392729e-01 7.9342380e-02
 4.6946123e-04]"	sad	[0.         0.1585633  0.15941066 0.18315945 0.18132194 0.16700988]
Her eyes stared before her like a madwoman's.	angry	[0.4175931  0.01317465 0.03701382 0.01702712 0.01331212 0.5018792 ]	scary	[0.         0.1767076  0.16446669 0.1745861  0.19195565 0.15195123]
Raoul was terror-stricken.	neutral	[0.29190016 0.0358106  0.2371093  0.05930321 0.12878108 0.24709564]	neutral	[0. 0. 0. 0. 0. 0.]
But suddenly Christine's eyes moistened and two great tears trickled, like two pearls, down her ivory cheeks.	scary	[0.17436662 0.0686061  0.18729925 0.18548667 0.28975025 0.09449109]	scary	[0.         0.16475677 0.17062886 0.16512612 0.18102318 0.16329731]
